transaction_id,payer_id,merchant_id,merchant,transaction_description,category,amount,payment_method,timestamp,hour,amount_zscore_vs_customer_history,is_new_merchant_for_customer,customer_txn_count_so_far,days_since_last_transaction,requires_review
TX007036,PAYER00671,MERCH0019,Municipal Water Bill,MUNICIPALWATER,Utilities,875.46,UPI,2026-06-26 09:57:00,9,-1.046121066325285,False,12,2,0
TX002805,PAYER00671,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY PUN 907095,Healthcare,688.13,Net Banking,2026-06-26 16:13:00,16,1.4735216093845103,False,18,0,0
TX006219,PAYER00671,MERCH0001,Swiggy,SWIGGY INDIA PVT LTD,Food,416.21,UPI,2026-06-26 21:19:00,21,0.6108183971360475,False,21,0,0
TX007903,PAYER00671,MERCH0006,Uber,UBER INDIA PVT LTD,Transport,127.13,Net Banking,2026-06-27 08:01:00,8,-0.33917442633827233,True,11,0,0
TX001610,PAYER00671,MERCH0026,Practo Consultation,PRACTOCONSULTA,Healthcare,295.53,Net Banking,2026-06-27 11:31:00,11,-0.20965544265847047,False,19,0,0
TX007710,PAYER00671,MERCH0016,BESCOM Electricity,BESCOMELECTRIC,Utilities,247.35,Debit Card,2026-06-28 15:04:00,15,-1.8408408951700475,False,13,1,1
TX002073,PAYER00671,MERCH0012,Myntra,MYNTRA KOL 123178,Shopping,159.77,Net Banking,2026-06-30 01:39:00,1,-0.5076798404012428,False,21,1,0
TX001382,PAYER00671,MERCH0003,Starbucks,STARBUCKS*NGP,Food,197.09,UPI,2026-06-30 11:04:00,11,-0.39663179428244383,False,22,0,0
TX010906,PAYER00671,MERCH0027,Udemy,UDEMY.COM SUBSCRIPTION,Education,1145.92,UPI,2026-07-01 11:10:00,11,-0.6079892911497013,False,14,1,0
TX008210,PAYER00671,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY*ORDER759515,Healthcare,235.09,Debit Card,2026-07-02 09:36:00,9,-0.45156640611640503,False,20,0,0
TX009444,PAYER00671,MERCH0024,Spotify,UPI-SPOTIFY-365178,Entertainment,283.36,Credit Card,2026-07-02 16:36:00,16,-0.2428039121613757,False,15,0,0
TX006597,PAYER00671,MERCH0021,Employer Corp Payroll,SALARY-EMPLOYERCORPPA-276598,Salary,27896.54,Net Banking,2026-07-02 19:24:00,19,-1.1539557345857565,False,9,0,0
TX006887,PAYER00671,MERCH0020,Landlord NEFT,RENT PAYMENT NEFT 942316,Rent,24981.71,UPI,2026-07-03 17:25:00,17,1.6683216589529586,False,8,0,0
TX007772,PAYER00671,MERCH0003,Starbucks,STARBUCKS,Food,104.08,UPI,2026-07-06 08:29:00,8,-0.8141141956910606,False,23,2,0
TX002787,PAYER00671,MERCH0028,Coursera,UPI-COURSERA-762052,Education,1126.03,UPI,2026-07-10 10:09:00,10,-0.5954283078129466,False,15,4,0
TX000070,PAYER00671,MERCH0026,Practo Consultation,PRACTOCONSULTA TXN 230459,Healthcare,452.95,UPI,2026-07-12 13:16:00,13,0.47098880245942076,False,21,2,0
TX009426,PAYER00671,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,93280.5,UPI,2026-07-12 20:44:00,20,1.9351564181104692,False,10,0,0
TX001506,PAYER00671,MERCH0013,Flipkart,FLIPKART BLR 388351,Shopping,478.06,Net Banking,2026-07-14 08:40:00,8,-0.2722623316077394,False,22,1,1
TX003786,PAYER00671,MERCH0011,Amazon.in,AMAZONIN*ORDER589713,Shopping,366.6,Net Banking,2026-07-14 15:27:00,15,-0.344804226492419,False,23,0,0
TX011626,PAYER00671,MERCH0028,Coursera,COURSERA.COM SUBSCRIPTION,Education,3268.88,UPI,2026-07-15 17:04:00,17,1.0983387730869445,False,16,1,0
TX004691,PAYER00671,MERCH0028,Coursera,COURSERA MONTHLY 528543,Education,850.84,Debit Card,2026-07-16 14:36:00,14,-0.845767499690775,False,17,0,0
TX004849,PAYER00671,MERCH0011,Amazon.in,AMAZONIN*CHN,Shopping,187.61,Net Banking,2026-07-17 20:17:00,20,-0.46590921960534587,False,24,1,0
TX001142,PAYER00671,MERCH0009,IndianOil Petrol Pump,INDIANOILPETRO TXN 310816,Transport,437.69,UPI,2026-07-17 21:17:00,21,1.985397983600006,False,12,0,0
TX007974,PAYER00671,MERCH0021,Employer Corp Payroll,SALARY-EMPLOYERCORPPA-390159,Salary,48739.74,Net Banking,2026-07-18 15:01:00,15,-0.2351677474467153,False,11,0,0
TX002605,PAYER00671,MERCH0028,Coursera,COURSERA MONTHLY 140704,Education,1036.93,Net Banking,2026-07-18 16:39:00,16,-0.6604295649627006,False,18,0,0
TX003029,PAYER00671,MERCH0004,Domino's Pizza,DOMINOSPIZZA JPR 748095,Food,521.43,UPI,2026-07-19 17:22:00,17,1.146907436213681,False,24,1,0
TX010934,PAYER00671,MERCH0015,Local Kirana Store,LOCALKIRANASTO TXN 831408,Shopping,431.62,UPI,2026-07-19 19:53:00,19,-0.2755400907190463,False,25,0,0
TX010077,PAYER00671,MERCH0028,Coursera,COURSERA*SUBSCRIPTION,Education,1640.01,Debit Card,2026-07-20 12:22:00,12,-0.1560838063403402,False,19,0,0
TX001794,PAYER00671,MERCH0014,Reliance Trends,RELIANCETRENDS*ORDER567873,Shopping,123.19,Credit Card,2026-07-23 17:48:00,17,-0.5001803148463857,False,26,3,0
TX010998,PAYER00671,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 769998,Salary,33830.58,Wallet,2026-07-24 18:21:00,18,-0.862556587137592,False,12,1,0
TX002771,PAYER00671,MERCH0019,Municipal Water Bill,MUNICIPALWATER TXN 222202,Utilities,1378.25,UPI,2026-07-26 10:36:00,10,-0.12375766463173157,False,14,1,0
TX004532,PAYER00671,MERCH0013,Flipkart,FLIPKART HYD 213155,Shopping,537.12,UPI,2026-07-28 11:22:00,11,-0.17494299012723918,False,27,2,0
TX007286,PAYER00671,MERCH0021,Employer Corp Payroll,SALARY-EMPLOYERCORPPA-596518,Salary,47841.54,UPI,2026-07-29 15:08:00,15,-0.19913329787370548,False,13,1,0
TX006614,PAYER00671,MERCH0026,Practo Consultation,PRACTOCONSULTA,Healthcare,371.38,UPI,2026-07-29 21:34:00,21,0.11103926644103343,False,22,0,0
TX001855,PAYER00671,MERCH0006,Uber,UBER TXN 261443,Transport,46.44,Debit Card,2026-08-01 16:18:00,16,-0.9807918248981641,False,13,2,0
TX002431,PAYER00671,MERCH0009,IndianOil Petrol Pump,INDIANOILPETRO*ORDER501754,Transport,368.84,UPI,2026-08-01 18:56:00,18,1.279238425463014,False,14,0,0
TX003834,PAYER00671,MERCH0009,IndianOil Petrol Pump,UPI-INDIANOILPETRO-339548,Transport,229.64,Credit Card,2026-08-02 15:41:00,15,0.24267205413125603,False,15,0,0
TX001497,PAYER00671,MERCH0028,Coursera,COURSERA MONTHLY 802172,Education,1255.69,UPI,2026-08-02 16:33:00,16,-0.46533891850973863,False,20,0,0
TX010206,PAYER00671,MERCH0011,Amazon.in,AMAZONIN TXN 800399,Shopping,4066.29,UPI,2026-08-04 12:08:00,12,2.549887707700533,False,28,1,0
TX009485,PAYER00671,MERCH0021,Employer Corp Payroll,SALARY-EMPLOYERCORPPA-622654,Salary,68121.13,UPI,2026-08-07 14:02:00,14,0.718598381127463,False,14,3,0
TX006771,PAYER00671,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 880159,Salary,41661.42,Net Banking,2026-08-07 15:03:00,15,-0.5260738875443085,False,15,0,0
TX007954,PAYER00671,MERCH0003,Starbucks,STARBUCKS HYD 746583,Food,161.92,Credit Card,2026-08-08 08:05:00,8,-0.5612200516574047,False,25,0,0
TX005275,PAYER00671,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-91703,Rent,12996.97,UPI,2026-08-11 13:36:00,13,-0.9253318793992605,False,9,3,0
TX000857,PAYER00671,MERCH0002,Zomato,ZOMATO TXN 842176,Food,138.96,UPI,2026-08-12 12:17:00,12,-0.6542581904320559,False,26,0,0
TX003003,PAYER00671,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-409116,Rent,17056.68,UPI,2026-08-12 12:25:00,12,-0.05433055922722099,False,10,0,0
TX007053,PAYER00671,MERCH0022,Netflix,UPI-NETFLIX-835184,Entertainment,272.7,Debit Card,2026-08-14 07:35:00,7,-0.27305938392824175,False,16,1,0
TX006005,PAYER00671,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,35763.27,UPI,2026-08-14 08:32:00,8,-0.7809022598575187,False,16,0,0
TX010096,PAYER00671,MERCH0025,Apollo Pharmacy,UPI-APOLLOPHARMACY-935560,Healthcare,515.84,UPI,2026-08-17 23:50:00,23,0.7364185077038675,False,23,3,0
TX004445,PAYER00671,MERCH0022,Netflix,UPI-NETFLIX-397392,Entertainment,154.79,UPI,2026-08-19 09:21:00,9,-0.701154731566131,False,17,1,0
TX002958,PAYER00671,MERCH0015,Local Kirana Store,LOCALKIRANASTO*ORDER708250,Shopping,140.28,Debit Card,2026-08-21 16:44:00,16,-0.5202884886685385,False,29,2,0
TX005809,PAYER00671,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-448523,Rent,22543.92,Debit Card,2026-08-21 16:44:00,16,1.0653931956932918,False,11,0,0
TX004798,PAYER00671,MERCH0024,Spotify,UPI-SPOTIFY-542137,Entertainment,699.7,UPI,2026-08-21 17:52:00,17,1.3772025519096696,False,18,0,0
TX003143,PAYER00671,MERCH0012,Myntra,MYNTRA INDIA PVT LTD,Shopping,399.85,UPI,2026-08-21 19:51:00,19,-0.3228245508080831,False,30,0,0
TX003471,PAYER00671,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,65007.25,UPI,2026-08-21 21:26:00,21,0.6409858520458038,False,17,0,0
TX000839,PAYER00671,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT SEP,Rent,17525.49,UPI,2026-08-22 08:24:00,8,-0.04505350889941914,False,12,0,0
TX010006,PAYER00671,MERCH0024,Spotify,SPOTIFY.COM SUBSCRIPTION,Entertainment,435.49,UPI,2026-08-22 19:08:00,19,0.3046638221059671,False,19,0,0
TX003859,PAYER00672,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL FEB,Salary,79299.04,UPI,2026-03-02 10:48:00,10,0.0,True,0,-1,0
TX010332,PAYER00672,MERCH0011,Amazon.in,AMAZONIN*ORDER427940,Shopping,928.64,Debit Card,2026-03-07 18:57:00,18,0.0,True,0,5,0
TX006418,PAYER00672,MERCH0019,Municipal Water Bill,UPI-MUNICIPALWATER-750818,Utilities,886.2,UPI,2026-03-09 23:23:00,23,0.0,True,0,2,0
TX002806,PAYER00672,MERCH0020,Landlord NEFT,RENT PAYMENT NEFT 106091,Rent,16143.47,Debit Card,2026-03-10 19:39:00,19,0.0,True,0,0,0
TX010416,PAYER00672,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,62153.75,UPI,2026-04-24 20:17:00,20,0.0,False,1,45,1
TX007236,PAYER00672,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY AHM 757213,Healthcare,239.15,Credit Card,2026-05-08 21:08:00,21,0.0,True,0,14,0
TX010167,PAYER00672,MERCH0024,Spotify,SPOTIFY.COM SUBSCRIPTION,Entertainment,103.84,UPI,2026-05-11 22:20:00,22,0.0,True,0,3,1
TX011218,PAYER00672,MERCH0007,Ola Cabs,OLACABS AHM 812739,Transport,27.95,UPI,2026-05-12 12:59:00,12,0.0,True,0,0,0
TX011127,PAYER00672,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-320848,Rent,12595.8,UPI,2026-05-22 12:24:00,12,0.0,False,1,9,0
TX001451,PAYER00672,MERCH0011,Amazon.in,AMAZONIN TXN 438810,Shopping,140.75,Credit Card,2026-06-16 23:11:00,23,0.0,False,1,25,0
TX011315,PAYER00672,MERCH0024,Spotify,SPOTIFY.COM SUBSCRIPTION,Entertainment,703.73,Debit Card,2026-07-07 22:30:00,22,0.0,False,1,20,0
TX008461,PAYER00672,MERCH0010,Rapido,RAPIDO CHN 486788,Transport,202.78,Debit Card,2026-07-18 11:53:00,11,0.0,True,1,10,0
TX002352,PAYER00672,MERCH0027,Udemy,UDEMY*SUBSCRIPTION,Education,577.04,UPI,2026-07-31 23:32:00,23,0.0,True,0,13,0
TX009783,PAYER00672,MERCH0023,BookMyShow,UPI-BOOKMYSHOW-362756,Entertainment,297.89,UPI,2026-08-06 16:53:00,16,-0.3530480588107821,True,2,5,0
TX006520,PAYER00672,MERCH0009,IndianOil Petrol Pump,INDIANOILPETRO*NGP,Transport,99.73,Net Banking,2026-08-07 14:22:00,14,-0.1788594634788079,True,2,0,0
TX010099,PAYER00672,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY,Healthcare,704.58,UPI,2026-08-18 14:48:00,14,0.0,False,1,11,0
TX000947,PAYER00673,MERCH0002,Zomato,ZOMATO,Food,380.87,UPI,2026-04-08 20:23:00,20,0.0,True,0,-1,0
TX011008,PAYER00673,MERCH0003,Starbucks,STARBUCKS INDIA PVT LTD,Food,96.68,Credit Card,2026-06-09 13:23:00,13,0.0,True,1,61,1
TX003887,PAYER00676,MERCH0026,Practo Consultation,PRACTOCONSULTA AHM 660888,Healthcare,311.84,Debit Card,2026-04-26 16:59:00,16,0.0,True,0,-1,0
TX000477,PAYER00676,MERCH0006,Uber,UBER HYD 801850,Transport,58.85,Credit Card,2026-05-20 14:53:00,14,0.0,True,0,23,0
TX011948,PAYER00676,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY*ORDER532343,Healthcare,701.89,UPI,2026-05-25 12:48:00,12,0.0,True,1,4,1
TX002563,PAYER00677,MERCH0026,Practo Consultation,UPI-PRACTOCONSULTA-763277,Healthcare,1295.86,Debit Card,2026-06-11 11:47:00,11,0.0,True,0,-1,0
TX001320,PAYER00678,MERCH0022,Netflix,UPI-NETFLIX-94658,Entertainment,829.64,UPI,2026-07-20 14:07:00,14,0.0,True,0,-1,1
TX001365,PAYER00679,MERCH0018,Jio Fiber,JIOFIBER*HYD,Utilities,2026.93,Credit Card,2026-06-09 14:08:00,14,0.0,True,0,-1,0
TX005390,PAYER00679,MERCH0007,Ola Cabs,OLACABS*BLR,Transport,31.16,UPI,2026-07-20 07:17:00,7,0.0,True,0,40,0
TX000342,PAYER00679,MERCH0003,Starbucks,STARBUCKS*NGP,Food,249.37,Credit Card,2026-08-21 19:39:00,19,0.0,True,0,32,0
TX011660,PAYER00680,MERCH0004,Domino's Pizza,UPI-DOMINOSPIZZA-826716,Food,270.84,UPI,2026-04-06 12:42:00,12,0.0,True,0,-1,0
TX000577,PAYER00680,MERCH0022,Netflix,NETFLIX MONTHLY 163634,Entertainment,503.47,Debit Card,2026-05-06 13:47:00,13,0.0,True,0,30,0
TX008834,PAYER00680,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY*CHN,Healthcare,257.15,UPI,2026-06-16 12:41:00,12,0.0,True,0,40,0
TX001757,PAYER00684,MERCH0028,Coursera,UPI-COURSERA-549130,Education,2004.68,Debit Card,2026-03-09 19:19:00,19,0.0,True,0,-1,0
TX011934,PAYER00684,MERCH0024,Spotify,SPOTIFY.COM SUBSCRIPTION,Entertainment,252.86,Credit Card,2026-03-22 05:10:00,5,0.0,True,0,12,0
TX002440,PAYER00684,MERCH0023,BookMyShow,BOOKMYSHOW MONTHLY 555891,Entertainment,220.88,UPI,2026-06-07 18:13:00,18,0.0,True,1,77,0
TX010105,PAYER00684,MERCH0022,Netflix,NETFLIX.COM SUBSCRIPTION,Entertainment,171.48,Debit Card,2026-07-18 21:25:00,21,-4.089430894308942,True,2,41,1
TX009566,PAYER00684,MERCH0022,Netflix,NETFLIX*SUBSCRIPTION,Entertainment,397.04,UPI,2026-08-12 08:16:00,8,5.4357346184972855,False,3,24,1
TX009892,PAYER00685,MERCH0020,Landlord NEFT,RENT PAYMENT NEFT 474062,Rent,20541.39,Debit Card,2026-04-08 14:58:00,14,0.0,True,0,-1,0
TX004615,PAYER00685,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-146315,Rent,14907.37,UPI,2026-04-16 11:54:00,11,0.0,False,1,7,1
TX007672,PAYER00685,MERCH0017,Airtel Broadband,AIRTELBROADBAN CHN 108753,Utilities,2176.02,Debit Card,2026-04-22 17:20:00,17,0.0,True,0,6,0
TX004590,PAYER00685,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL APR,Salary,27044.6,Wallet,2026-05-06 11:59:00,11,0.0,True,0,13,0
TX011009,PAYER00685,MERCH0010,Rapido,RAPIDO*KOL,Transport,277.36,UPI,2026-06-22 11:44:00,11,0.0,True,0,46,0
TX001236,PAYER00685,MERCH0016,BESCOM Electricity,UPI-BESCOMELECTRIC-660032,Utilities,930.33,UPI,2026-07-21 19:06:00,19,0.0,True,1,29,1
TX010078,PAYER00688,MERCH0009,IndianOil Petrol Pump,INDIANOILPETRO INDIA PVT LTD,Transport,36.82,Debit Card,2026-02-26 12:57:00,12,0.0,True,0,-1,0
TX006237,PAYER00688,MERCH0018,Jio Fiber,JIOFIBER TXN 689302,Utilities,538.08,Debit Card,2026-02-27 12:12:00,12,0.0,True,0,0,0
TX006581,PAYER00688,MERCH0016,BESCOM Electricity,BESCOMELECTRIC INDIA PVT LTD,Utilities,686.12,UPI,2026-02-27 13:34:00,13,0.0,True,1,0,0
TX009320,PAYER00688,MERCH0015,Local Kirana Store,LOCALKIRANASTO INDIA PVT LTD,Shopping,830.2,UPI,2026-02-28 09:23:00,9,0.0,True,0,0,0
TX002646,PAYER00688,MERCH0022,Netflix,UPI-NETFLIX-47177,Entertainment,351.28,Debit Card,2026-02-28 10:56:00,10,0.0,True,0,0,0
TX011080,PAYER00688,MERCH0022,Netflix,UPI-NETFLIX-872950,Entertainment,902.09,UPI,2026-03-03 21:38:00,21,0.0,False,1,3,1
TX010904,PAYER00688,MERCH0013,Flipkart,UPI-FLIPKART-993767,Shopping,165.34,Net Banking,2026-03-05 16:11:00,16,0.0,True,1,1,0
TX005562,PAYER00688,MERCH0028,Coursera,UPI-COURSERA-103766,Education,640.32,Net Banking,2026-03-09 13:41:00,13,0.0,True,0,3,0
TX011368,PAYER00688,MERCH0002,Zomato,ZOMATO INDIA PVT LTD,Food,308.8,UPI,2026-03-12 16:54:00,16,0.0,True,0,3,0
TX002184,PAYER00688,MERCH0021,Employer Corp Payroll,SALARY-EMPLOYERCORPPA-749867,Salary,110403.43,UPI,2026-03-18 06:23:00,6,0.0,True,0,5,0
TX010142,PAYER00688,MERCH0009,IndianOil Petrol Pump,INDIANOILPETRO INDIA PVT LTD,Transport,116.05,UPI,2026-03-19 14:55:00,14,0.0,False,1,1,1
TX005278,PAYER00688,MERCH0020,Landlord NEFT,RENT PAYMENT NEFT 324140,Rent,15217.78,Net Banking,2026-03-22 14:41:00,14,0.0,True,0,2,0
TX002044,PAYER00688,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL DEC,Salary,79566.7,UPI,2026-03-23 09:47:00,9,0.0,False,1,0,0
TX000206,PAYER00688,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT FEB,Rent,13089.05,UPI,2026-03-23 15:46:00,15,0.0,False,1,0,0
TX004479,PAYER00688,MERCH0022,Netflix,NETFLIX.COM SUBSCRIPTION,Entertainment,1480.49,Debit Card,2026-03-27 10:17:00,10,3.1001797352989233,False,2,3,0
TX003578,PAYER00688,MERCH0008,Delhi Metro,UPI-DELHIMETRO-385395,Transport,232.51,Debit Card,2026-03-29 16:38:00,16,3.9397955319954563,True,2,2,0
TX009400,PAYER00688,MERCH0018,Jio Fiber,JIOFIBER*BLR,Utilities,982.72,UPI,2026-03-30 11:17:00,11,5.007025128343693,False,2,0,1
TX008570,PAYER00688,MERCH0017,Airtel Broadband,AIRTELBROADBAN,Utilities,1690.94,UPI,2026-03-30 14:33:00,14,5.167415955762058,True,3,0,1
TX002117,PAYER00688,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT DEC,Rent,16216.7,Debit Card,2026-04-03 08:06:00,8,1.9385126342936854,False,2,3,0
TX009149,PAYER00688,MERCH0011,Amazon.in,AMAZONIN*CHN,Shopping,606.28,UPI,2026-04-03 13:21:00,13,0.32641458352134256,True,2,0,0
TX010299,PAYER00688,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT MAY,Rent,22805.65,Credit Card,2026-04-04 20:38:00,20,6.106172422885217,False,3,1,1
TX000101,PAYER00688,MERCH0025,Apollo Pharmacy,UPI-APOLLOPHARMACY-59582,Healthcare,398.89,UPI,2026-04-12 11:32:00,11,0.0,True,0,7,0
TX006896,PAYER00688,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL MAY,Salary,57406.23,Credit Card,2026-04-15 16:54:00,16,-2.437277558288444,False,2,3,1
TX010508,PAYER00688,MERCH0008,Delhi Metro,DELHIMETRO INDIA PVT LTD,Transport,98.12,Credit Card,2026-04-19 13:30:00,13,-0.37750122394668306,False,3,3,0
TX002746,PAYER00688,MERCH0010,Rapido,UPI-RAPIDO-671035,Transport,79.06,Credit Card,2026-04-23 10:13:00,10,-0.5903405534140922,True,4,3,0
TX010040,PAYER00688,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,50243.19,Debit Card,2026-04-27 09:57:00,9,-1.4823731353273173,False,3,3,0
TX003121,PAYER00688,MERCH0027,Udemy,UDEMY.COM SUBSCRIPTION,Education,1907.99,UPI,2026-04-27 18:03:00,18,0.0,True,1,0,0
TX004055,PAYER00688,MERCH0016,BESCOM Electricity,BESCOMELECTRIC*ORDER538712,Utilities,963.45,UPI,2026-05-06 21:38:00,21,-0.024833209286184346,False,4,9,0
TX001599,PAYER00688,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY TXN 495403,Healthcare,403.43,UPI,2026-05-07 08:43:00,8,0.0,False,1,0,1
TX007250,PAYER00688,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY NGP 485017,Healthcare,653.48,Debit Card,2026-05-12 22:19:00,22,111.15418502202596,False,2,5,1
TX002709,PAYER00688,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL MAR,Salary,69488.28,Credit Card,2026-05-15 22:10:00,22,-0.20987003778579666,False,4,2,0
TX003588,PAYER00688,MERCH0027,Udemy,UDEMY MONTHLY 662089,Education,1811.39,Net Banking,2026-05-16 11:01:00,11,0.8475944054840773,False,2,0,0
TX004959,PAYER00688,MERCH0002,Zomato,ZOMATO*PUN,Food,439.54,UPI,2026-05-19 21:08:00,21,0.0,False,1,3,0
TX000547,PAYER00688,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-762405,Rent,15481.44,UPI,2026-05-24 15:15:00,15,-0.3722392445240005,False,4,4,0
TX008695,PAYER00688,MERCH0028,Coursera,UPI-COURSERA-954153,Education,2328.27,Net Banking,2026-05-25 17:07:00,17,1.5187185160413397,False,3,1,0
TX010436,PAYER00688,MERCH0025,Apollo Pharmacy,UPI-APOLLOPHARMACY-696571,Healthcare,289.8,Credit Card,2026-05-26 13:17:00,13,-1.6431400009134567,False,3,0,1
TX011890,PAYER00688,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY PUN 951988,Healthcare,78.69,UPI,2026-06-01 09:53:00,9,-2.68285902515615,False,4,5,0
TX009818,PAYER00688,MERCH0025,Apollo Pharmacy,APOLLOPHARMACY*ORDER630152,Healthcare,381.49,Debit Card,2026-06-02 18:18:00,18,0.08929182573487371,False,5,1,0
TX005541,PAYER00688,MERCH0021,Employer Corp Payroll,SALARY-EMPLOYERCORPPA-939247,Salary,67347.16,UPI,2026-06-02 19:00:00,19,-0.2886285124429899,False,5,0,0
TX001496,PAYER00688,MERCH0002,Zomato,ZOMATO INDIA PVT LTD,Food,84.5,UPI,2026-06-03 09:42:00,9,-4.431237570751109,False,2,0,1
TX001713,PAYER00688,MERCH0028,Coursera,COURSERA MONTHLY 24384,Education,1330.59,Debit Card,2026-06-03 17:44:00,17,-0.544907383866728,False,4,0,0
TX010112,PAYER00688,MERCH0025,Apollo Pharmacy,UPI-APOLLOPHARMACY-363682,Healthcare,247.83,UPI,2026-06-04 04:38:00,4,-0.7040869675466634,False,6,0,0
TX010751,PAYER00688,MERCH0020,Landlord NEFT,NEFT-LANDLORD-RENT-481767,Rent,41802.7,Debit Card,2026-06-06 16:14:00,16,7.670645122177306,False,5,2,0
TX011277,PAYER00688,MERCH0020,Landlord NEFT,LANDLORDNEFT RENT AUG,Rent,18336.58,Credit Card,2026-06-06 20:56:00,20,-0.2463200334567813,False,6,0,0
TX006681,PAYER00688,MERCH0024,Spotify,SPOTIFY MONTHLY 158684,Entertainment,124.94,UPI,2026-06-07 04:47:00,4,-1.7055786612924224,True,3,0,0
TX005966,PAYER00688,MERCH0015,Local Kirana Store,LOCALKIRANASTO TXN 967916,Shopping,860.93,Debit Card,2026-06-07 08:25:00,8,1.1838633900915856,False,3,0,1
TX004891,PAYER00688,MERCH0026,Practo Consultation,PRACTOCONSULTA*ORDER191767,Healthcare,565.07,UPI,2026-06-07 13:12:00,13,1.3161999928894095,True,7,0,0
TX005729,PAYER00688,MERCH0017,Airtel Broadband,AIRTELBROADBAN INDIA PVT LTD,Utilities,901.2,UPI,2026-06-07 16:43:00,16,-0.17910759368834792,False,5,0,0
TX011962,PAYER00688,MERCH0012,Myntra,MYNTRA*ORDER241026,Shopping,360.59,Debit Card,2026-06-12 07:15:00,7,-0.9177284345891076,True,4,4,1
TX010048,PAYER00688,MERCH0025,Apollo Pharmacy,UPI-APOLLOPHARMACY-968821,Healthcare,284.21,UPI,2026-06-13 21:40:00,21,-0.5537099912444906,False,8,1,1
TX011842,PAYER00688,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA PAYROLL APR,Salary,55756.38,UPI,2026-06-14 06:00:00,6,-0.8608325735833023,False,6,0,1
TX007613,PAYER00688,MERCH0003,Starbucks,STARBUCKS*ORDER439570,Food,69.25,Debit Card,2026-06-15 02:48:00,2,-1.4211846476178132,True,3,0,0
TX002471,PAYER00688,MERCH0005,Local Tiffin Service,LOCALTIFFINSER JPR 187079,Food,269.4,Wallet,2026-06-15 14:38:00,14,0.28169598169922433,True,4,0,0
TX005190,PAYER00688,MERCH0025,Apollo Pharmacy,UPI-APOLLOPHARMACY-223130,Healthcare,1314.34,Debit Card,2026-06-15 21:40:00,21,5.875294853922797,False,9,0,1
TX007397,PAYER00688,MERCH0012,Myntra,MYNTRA*AHM,Shopping,1069.02,Debit Card,2026-06-18 16:07:00,16,1.8766901919242243,False,5,2,0
TX001967,PAYER00688,MERCH0021,Employer Corp Payroll,NEFT-EMPLOYERCORPPA-SALARY,Salary,67043.86,Debit Card,2026-06-19 16:54:00,16,-0.15855991653743265,False,7,1,0
TX010867,PAYER00688,MERCH0024,Spotify,SPOTIFY.COM SUBSCRIPTION,Entertainment,162.06,Debit Card,2026-06-24 07:24:00,7,-1.0531538801801203,False,4,4,0
TX004857,PAYER00688,MERCH0022,Netflix,UPI-NETFLIX-334967,Entertainment,239.42,Debit Card,2026-06-24 21:39:00,21,-0.7030681324970943,False,5,0,0
TX001663,PAYER00688,MERCH0021,Employer Corp Payroll,EMPLOYERCORPPA SALARY CREDIT 672697,Salary,122900.23,Debit Card,2026-06-25 18:08:00,18,3.0174117978795945,False,8,0,0
TX008182,PAYER00688,MERCH0007,Ola Cabs,UPI-OLACABS-557269,Transport,1623.97,UPI,2026-06-25 20:58:00,20,23.06696885517684,True,5,0,1
